mesh.type,days.incubated,estimate,upper95,lower95,pair_id,cohort_id,year,stream,block,species
Fine,21,0.9332433995504433,0.9509938698309733,0.9176713436807264,2,NA,NA,NA,NA,NA
Fine,22,0.9315347601208953,0.9493622005892512,0.9159683837032733,2,NA,NA,NA,NA,NA
Fine,23,0.9298620353929593,0.9477158299870134,0.9142559297505742,2,NA,NA,NA,NA,NA
Fine,24,0.9282230110384608,0.9460859184314534,0.9126363323669011,2,NA,NA,NA,NA,NA
Fine,25,0.9266156958053646,0.944475881120528,0.911032754118045,2,NA,NA,NA,NA,NA
Fine,26,0.9250382910481674,0.9428851086476893,0.9095088312465802,2,NA,NA,NA,NA,NA
Fine,27,0.9234891654276152,0.9413127178664656,0.9080220404205632,2,NA,NA,NA,NA,NA
Fine,28,0.9219668337444573,0.9397578981516566,0.906493717698063,2,NA,NA,NA,NA,NA
Fine,29,0.920469939108735,0.9382199030468465,0.9050218587861998,2,NA,NA,NA,NA,NA
Fine,30,0.918997237822464,0.9366980431294571,0.9035681764936749,2,NA,NA,NA,NA,NA
Fine,31,0.9175475864864154,0.9351916798811516,0.9021864827910993,2,NA,NA,NA,NA,NA
Fine,32,0.9161199309428186,0.933700220394042,0.9008093708672834,2,NA,NA,NA,NA,NA
Fine,33,0.9147132967435377,0.9322824288028873,0.8994374027294061,2,NA,NA,NA,NA,NA
Fine,34,0.913326780893554,0.9308232901907413,0.8980893061485539,2,NA,NA,NA,NA,NA
Fine,35,0.9119595446667454,0.9293659908559386,0.8968448249218255,2,NA,NA,NA,NA,NA
Fine,36,0.9106108073281282,0.9279214918810796,0.8955684288533079,2,NA,NA,NA,NA,NA
Fine,37,0.909279840626255,0.9264928444003621,0.8942835668449228,2,NA,NA,NA,NA,NA
Fine,38,0.9079659639430803,0.9250769112264692,0.8930451328074686,2,NA,NA,NA,NA,NA
Fine,39,0.9066685400076145,0.92375424385391125,0.89180882519626,2,NA,NA,NA,NA,NA
Fine,40,0.9053869710950929,0.9225145151189225,0.8905835497749628,2,NA,NA,NA,NA,NA
Fine,41,0.9041206956459278,0.9211989826834976,0.8893776568479134,2,NA,NA,NA,NA,NA
Fine,42,0.902869185249,0.9198879493382959,0.8882427054294069,2,NA,NA,NA,NA,NA
Fine,43,0.9016319419423048,0.9185010228046417,0.8870230511617283,2,NA,NA,NA,NA,NA
Fine,44,0.9004084957909804,0.9171631545800921,0.8859451669591277,2,NA,NA,NA,NA,NA
Fine,45,0.8991984027085717,0.9159356001247373,0.8847969029125468,2,NA,NA,NA,NA,NA
Fine,46,0.898001242492249,0.9147182621444994,0.8835852597960094,2,NA,NA,NA,NA,NA
Fine,47,0.8968166170467871,0.9135359520383945,0.8824688127483109,2,NA,NA,NA,NA,NA
Fine,48,0.8956441487755445,0.9123696611420027,0.881368921088581,2,NA,NA,NA,NA,NA
Fine,49,0.8944834791195968,0.9112055495189006,0.8802824242971186,2,NA,NA,NA,NA,NA
Fine,50,0.8933342672286397,0.9099574618196512,0.8792089035234223,2,NA,NA,NA,NA,NA
Fine,51,0.8921961887493846,0.9087080308774074,0.8781479610463986,2,NA,NA,NA,NA,NA
Fine,52,0.8910689347189625,0.9074137171815471,0.8770992188176384,2,NA,NA,NA,NA,NA
Fine,53,0.8899522105523954,0.9061286883666966,0.8760034185856437,2,NA,NA,NA,NA,NA
Fine,54,0.8888457351145155,0.9049267955895693,0.874962068729269,2,NA,NA,NA,NA,NA
Fine,55,0.8877492398678591,0.9037405159846787,0.8739832851328906,2,NA,NA,NA,NA,NA
Fine,56,0.886662468089049,0.9025591707864479,0.8730152355138412,2,NA,NA,NA,NA,NA
Fine,57,0.8855851741470364,0.9013809328901585,0.8720264982754002,2,NA,NA,NA,NA,NA
Fine,58,0.8845171228373229,0.9001515559808235,0.870992516874593,2,NA,NA,NA,NA,NA
Fine,59,0.8834580887669284,0.8990555822168547,0.869952615996229,2,NA,NA,NA,NA,NA
Fine,60,0.882407855785447,0.8978498552827272,0.8689323302134367,2,NA,NA,NA,NA,NA
Fine,61,0.8813662164580239,0.8966213589033812,0.8679745164395833,2,NA,NA,NA,NA,NA
Fine,62,0.880332971576531,0.8953966449647778,0.8670058826329823,2,NA,NA,NA,NA,NA
Fine,63,0.8793079297056011,0.8942138896803159,0.8659702488506119,2,NA,NA,NA,NA,NA
Fine,64,0.8782909067605206,0.8930459355724774,0.8649082149270334,2,NA,NA,NA,NA,NA
Fine,65,0.8772817256142831,0.8918044408211584,0.8639473763631278,2,NA,NA,NA,NA,NA
Fine,66,0.8762802157313729,0.8905709414206344,0.8629794952865693,2,NA,NA,NA,NA,NA
Fine,67,0.8752862128260817,0.8895614880221603,0.8619944635368918,2,NA,NA,NA,NA,NA
Fine,68,0.8742995585433725,0.8885916105338606,0.8610163679017377,2,NA,NA,NA,NA,NA
Fine,69,0.8733201001604979,0.8876850815091972,0.8600448638982208,2,NA,NA,NA,NA,NA
Fine,70,0.872347690307736,0.886737372485413,0.8590798887195654,2,NA,NA,NA,NA,NA
Fine,71,0.8713821867067681,0.8857039292729803,0.857998645060776,2,NA,NA,NA,NA,NA
Fine,72,0.8704234519253492,0.8847026975307556,0.8571119925234929,2,NA,NA,NA,NA,NA
Fine,73,0.8694713531470442,0.8838243032069861,0.8560934212341007,2,NA,NA,NA,NA,NA
Fine,74,0.8685257619549123,0.882889204798815,0.8551707491864701,2,NA,NA,NA,NA,NA
Fine,75,0.8675865541281169,0.882061315597415,0.854243674563047,2,NA,NA,NA,NA,NA
Fine,76,0.8666536094505262,0.8810949867548998,0.8532753081562656,2,NA,NA,NA,NA,NA
Fine,77,0.8657268115304496,0.8801211163603065,0.8523153391413965,2,NA,NA,NA,NA,NA
Fine,78,0.8648060476307273,0.8791572189805434,0.8513238741550231,2,NA,NA,NA,NA,NA
Fine,79,0.8638912085084502,0.8782015615736394,0.8504252056030683,2,NA,NA,NA,NA,NA
