,sample.id,stream,block,species,mesh.type,year,date.deploy,date.collected,intitial.dry.mass.g,days.incubated,final.dry.mass.g,Tin.ID,tin.mass.g,tin.drymass.g,tin.ash.mass.g,month.collected,year.collected,leaf.dm.g,fung.biom.mg,fungal.biom.mg.g.afdm,init.dry_hl,init.afdm.g,tin.afdm.g,prop.afdm,final.drymass.gb,final.afdm.g,final.afdm.fbsub.g,final.afdm.gfb,mass.loss.g,pct.mass.remain,ln.pct.mass.remain,interval,mean.temp
1619,W184,TOWR,2,WOOD,Coarse,pre2,11/28/2018,3/5/2019,1.4806,97,1.0552,NA,2.0263,3.074,2.1946,3,2019,0.4002,2.75,7.65,1.4806,1.25851,0.8794,0.839362413,1.0552,0.885695218,0.335912838,1.221608056,0.036901944,70.37649427,4.253859319,2018-11-28 2019-03-05,8.527714529
1620,W185,TOWR,2,WOOD,Coarse,pre2,11/28/2018,3/5/2019,1.3975,97,1.3051,NA,2.0209,3.299,2.3817,3,2019,0.395,4.73,13.31,1.3975,1.187875,0.9173,0.71770597,1.3051,0.936678061,0.283493858,1.220171919,-0.032296919,78.85325149,4.367588549,2018-11-28 2019-03-05,8.527714529
1621,W186,TOWR,2,WOOD,Coarse,pre2,11/28/2018,3/5/2019,1.3503,97,1.58995,NA,2.0837,3.6603,2.5456,3,2019,NA,NA,NA,1.3503,1.147755,1.1147,0.707027781,1.58995,1.124138821,NA,1.124138821,0.023616179,97.94240242,4.584379575,2018-11-28 2019-03-05,8.527714529
1622,W187,TOWR,1,WOOD,Coarse,pre2,11/28/2018,12/18/2018,1.4259,20,1.0609,NA,1.7481,2.293,1.7552,12,2018,0.3442,0.11,0.36,1.4259,1.212015,0.5378,0.986970086,1.0609,1.047076565,0.339715104,1.386791668,-0.174776668,86.39138662,4.458887979,2018-11-28 2018-12-18,7.655271605
1623,W188,TOWR,1,WOOD,Coarse,pre2,11/28/2018,12/18/2018,1.278,20,1.0394,NA,1.7618,2.2738,1.7707,12,2018,0.1771,0.2,1.28,1.278,1.0863,0.5031,0.982617188,1.0394,1.021332305,0.174021504,1.195353809,-0.109053809,94.01935972,4.543500716,2018-11-28 2018-12-18,7.655271605
1624,W189,TOWR,1,WOOD,Coarse,pre2,11/28/2018,12/18/2018,1.4501,20,1.4084,NA,1.776,3.1804,1.7966,12,2018,NA,NA,NA,1.4501,1.232585,1.3838,0.985331814,1.4084,1.387741327,NA,1.387741327,-0.155156327,112.5878805,4.723734077,2018-11-28 2018-12-18,7.655271605
1625,W190,TOWR,1,WOOD,Coarse,pre2,11/28/2018,3/5/2019,1.5176,97,1.7751,NA,2.0811,3.7603,2.8613,3,2019,0.4021,10.63,29.36,1.5176,1.28996,0.899,0.535373988,1.7751,0.950342365,0.21527388,1.165616246,0.124343754,73.67223522,4.299626001,2018-11-28 2019-03-05,8.288762939
1626,W191,TOWR,1,WOOD,Coarse,pre2,11/28/2018,3/5/2019,1.3953,97,1.2693,NA,1.7481,3.0037,2.2145,3,2019,0.3527,9.9,31.18,1.3953,1.186005,0.7892,0.628544122,1.2693,0.797811054,0.221687512,1.019498566,0.166506434,67.26877665,4.208696186,2018-11-28 2019-03-05,8.288762939
1627,W192,TOWR,1,WOOD,Coarse,pre2,11/28/2018,3/5/2019,1.488,97,1.3441,NA,2.0384,3.373,2.2616,3,2019,NA,NA,NA,1.488,1.2648,1.1114,0.832758879,1.3441,1.119311209,NA,1.119311209,0.145488791,88.49709119,4.482969684,2018-11-28 2019-03-05,8.288762939
1628,W193,TOWR,3,WOOD,Coarse,pre2,11/28/2018,12/18/2018,1.3693,20,1.1821,NA,2.0492,2.7854,2.0571,12,2018,0.1256,0.09,0.77,1.3693,1.163905,0.7283,0.98926922,1.1821,1.169415145,0.124252214,1.293667359,-0.129762359,100.4734188,4.609893203,2018-11-28 2018-12-18,8.171581019
1629,W194,TOWR,3,WOOD,Coarse,pre2,11/28/2018,12/18/2018,1.379,20,1.1782,NA,2.0814,2.8149,2.0921,12,2018,0.1532,0.13,0.98,1.379,1.17215,0.7228,0.985412406,1.1782,1.161012897,0.150965181,1.311978078,-0.139828078,99.04985685,4.595623328,2018-11-28 2018-12-18,8.171581019
1630,W195,TOWR,3,WOOD,Coarse,pre2,11/28/2018,12/18/2018,1.4539,20,1.4328,NA,2.0858,3.5163,2.109,12,2018,NA,NA,NA,1.4539,1.235815,1.4073,0.983781894,1.4328,1.409562698,NA,1.409562698,-0.173747698,114.0593615,4.736719028,2018-11-28 2018-12-18,8.171581019
1631,W196,TOWR,2,WOOD,Coarse,pre2,11/28/2018,4/29/2019,1.4663,152,1.59,NA,3.6485,5.2385,3.924,4,2019,NA,NA,NA,1.4663,1.246355,1.3145,0.82672956,1.59,1.3145,NA,1.3145,-0.068145,105.4675434,4.65840326,2018-11-28 2019-04-29,9.267185208
1632,W197,TOWR,2,WOOD,Coarse,pre2,11/28/2018,4/29/2019,1.4456,152,1.8115,NA,3.5263,5.3378,4.0221,4,2019,NA,NA,NA,1.4456,1.22876,1.3157,0.726304168,1.8115,1.3157,NA,1.3157,-0.08694,107.0754256,4.673533499,2018-11-28 2019-04-29,9.267185208
1633,W198,TOWR,2,WOOD,Coarse,pre2,11/28/2018,4/29/2019,1.5422,152,2.7475,NA,1.7922,3.3564,2.7622,4,2019,0.6511,3.74,6.38,1.5422,1.31087,0.5942,0.379874696,2.7475,1.043705728,0.247336415,1.291042143,0.019827857,79.61931604,4.377256727,2018-11-28 2019-04-29,9.267185208
1634,W199,TOWR,1,WOOD,Coarse,pre2,11/28/2018,4/29/2019,1.4404,152,1.7287,NA,1.761,2.8914,2.2841,4,2019,0.4018,2.42,6.7,1.4404,1.22434,0.6073,0.537243454,1.7287,0.928732758,0.21586442,1.144597178,0.079742822,75.85578829,4.328834015,2018-11-28 2019-04-29,9.093014861
1635,W200,TOWR,1,WOOD,Coarse,pre2,11/28/2018,4/29/2019,1.4343,152,1.2088,NA,3.6325,4.8413,3.8076,4,2019,0.26,3.2,13.66,1.4343,1.219155,1.0337,0.855145599,1.2088,1.0337,0.222337856,1.256037856,-0.036882856,84.78823447,4.440156789,2018-11-28 2019-04-29,9.093014861
1636,W201,TOWR,1,WOOD,Coarse,pre2,11/28/2018,4/29/2019,1.4122,152,1.5121,NA,3.5251,5.0372,3.8436,4,2019,NA,NA,NA,1.4122,1.20037,1.1936,0.789365783,1.5121,1.1936,NA,1.1936,0.00677,99.43600723,4.599514294,2018-11-28 2019-04-29,9.093014861
1637,W202,TOWR,1,WOOD,Coarse,pre2,11/28/2018,12/18/2018,1.3979,20,1.0766,NA,2.0768,2.5782,2.0816,12,2018,0.2547,0.13,0.56,1.3979,1.188215,0.4966,0.990426805,1.0766,1.066293498,0.252261707,1.318555205,-0.130340205,89.7391043,4.496906619,2018-11-28 2018-12-18,7.655271605
1638,W203,TOWR,1,WOOD,Coarse,pre2,11/28/2018,12/18/2018,1.3379,20,1.073,NA,2.071,2.6659,2.0769,12,2018,0.193,0.11,0.66,1.3379,1.137215,0.589,0.990082367,1.073,1.06235838,0.191085897,1.253444276,-0.116229276,93.41754897,4.537079218,2018-11-28 2018-12-18,7.655271605
1639,W204,TOWR,1,WOOD,Coarse,pre2,11/28/2018,12/18/2018,1.402,20,1.3505,NA,1.7608,3.1103,1.7885,12,2018,NA,NA,NA,1.402,1.1917,1.3218,0.979473879,1.3505,1.322779474,NA,1.322779474,-0.131079474,110.9993685,4.709524512,2018-11-28 2018-12-18,7.655271605
1640,W205,TOWR,1,WOOD,Coarse,pre2,11/28/2018,4/29/2019,1.3373,152,1.4322,NA,3.5287,4.9609,4.1575,4,2019,0.2177,4.89,24.96,1.3373,1.136705,0.8034,0.560955174,1.4322,0.8034,0.122119941,0.925519941,0.211185059,70.67796834,4.258133903,2018-11-28 2019-04-29,9.093014861
1641,W206,TOWR,1,WOOD,Coarse,pre2,11/28/2018,4/29/2019,1.3612,152,0.4775,NA,3.6531,4.1306,3.7686,4,2019,NA,NA,NA,1.3612,1.15702,0.362,0.758115183,0.4775,0.362,NA,0.362,0.79502,31.28727248,3.443211385,2018-11-28 2019-04-29,9.093014861
1642,W207,TOWR,1,WOOD,Coarse,pre2,11/28/2018,4/29/2019,1.3273,152,1.8494,NA,2.0983,3.0626,2.6042,4,2019,0.1222,1.34,12.16,1.3273,1.128205,0.4584,0.475370735,1.8494,0.879150638,0.058090304,0.937240942,0.190964058,77.92472448,4.35574329,2018-11-28 2019-04-29,9.093014861
1643,W208,TOWR,1,WOOD,Coarse,pre2,11/28/2018,3/5/2019,1.3178,97,1.2008,NA,2.0767,3.2337,2.3569,3,2019,0.2831,1.51,5.93,1.3178,1.12013,0.8768,0.757821953,1.2008,0.909992602,0.214539395,1.124531997,-0.004401997,81.23990979,4.397406626,2018-11-28 2019-03-05,8.288762939
1644,W209,TOWR,1,WOOD,Coarse,pre2,11/28/2018,3/5/2019,1.2596,97,1.1207,NA,1.7755,2.8723,1.9696,3,2019,0.2449,1.2,5.43,1.2596,1.07066,0.9027,0.823030635,1.1207,0.922370432,0.201560202,1.123930635,-0.053270635,86.14970506,4.456086539,2018-11-28 2019-03-05,8.288762939
1645,W210,TOWR,1,WOOD,Coarse,pre2,11/28/2018,3/5/2019,1.3365,97,1.5149,NA,2.0541,3.5619,2.3901,3,2019,NA,NA,NA,1.3365,1.136025,1.1718,0.777158774,1.5149,1.177317827,NA,1.177317827,-0.041292827,103.634852,4.640873682,2018-11-28 2019-03-05,8.288762939
1646,W211,TOWR,3,WOOD,Coarse,pre2,11/28/2018,4/29/2019,1.4896,152,1.2643,NA,3.665,4.9293,3.9846,4,2019,0.1535,4.46,32.32,1.4896,1.26616,0.9447,0.747211896,1.2643,0.9447,0.114697026,1.059397026,0.206762974,74.61142352,4.312293626,2018-11-28 2019-04-29,9.41464
1647,W212,TOWR,3,WOOD,Coarse,pre2,11/28/2018,4/29/2019,1.4329,152,2.4596,NA,1.9662,3.3578,2.8687,4,2019,0.4053,5.07,13.91,1.4329,1.217965,0.4891,0.351465938,2.4596,0.864465622,0.142449145,1.006914767,0.211050233,70.97622857,4.262345012,2018-11-28 2019-04-29,9.41464
1648,W213,TOWR,3,WOOD,Coarse,pre2,11/28/2018,4/29/2019,1.4237,152,2.1477,NA,3.554,5.7017,4.6291,4,2019,NA,NA,NA,1.4237,1.210145,1.0726,0.499417982,2.1477,1.0726,NA,1.0726,0.137545,88.63400667,4.484515606,2018-11-28 2019-04-29,9.41464
1649,W214,TOWR,3,WOOD,Coarse,pre2,11/28/2018,3/5/2019,1.3934,97,0.9779,NA,2.0259,3.002,2.0464,3,2019,0.2655,1.37,5.74,1.3934,1.18439,0.9556,0.978998053,0.9779,0.957362196,0.259923983,1.21728618,-0.03289618,80.83166833,4.392368823,2018-11-28 2019-03-05,8.693421327
1650,W215,TOWR,3,WOOD,Coarse,pre2,11/28/2018,3/5/2019,1.4825,97,1.0217,NA,2.0544,3.0757,2.0842,3,2019,0.2732,1.17,4.77,1.4825,1.260125,0.9915,0.970821502,1.0217,0.991888329,0.265228434,1.257116763,0.003008237,78.71348704,4.365814514,2018-11-28 2019-03-05,8.693421327
1651,W216,TOWR,3,WOOD,Coarse,pre2,11/28/2018,3/5/2019,1.4149,97,1.3157,NA,2.1106,3.4175,2.2038,3,2019,NA,NA,NA,1.4149,1.202665,1.2137,0.928686204,1.3157,1.221872439,NA,1.221872439,-0.019207439,101.597073,4.621014726,2018-11-28 2019-03-05,8.693421327
1652,W217,TOWR,2,WOOD,Coarse,pre2,11/28/2018,12/18/2018,1.4379,20,1.0957,NA,2.0775,2.6491,1.9329,12,2018,0.263,0.16,0.66,1.4379,1.222215,0.7162,1.252974108,1.0957,1.37288373,0.32953219,1.70241592,-0.48020092,112.3275144,4.72141884,2018-11-28 2018-12-18,7.998623553
1653,W218,TOWR,2,WOOD,Coarse,pre2,11/28/2018,12/18/2018,1.4496,20,1.1565,NA,2.0393,2.6829,2.0504,12,2018,0.2285,0.11,0.56,1.4496,1.23216,0.6325,0.982753263,1.1565,1.136554149,0.224559121,1.361113269,-0.128953269,92.24079247,4.524402467,2018-11-28 2018-12-18,7.998623553
1654,W219,TOWR,2,WOOD,Coarse,pre2,11/28/2018,12/18/2018,1.2424,20,1.2171,NA,1.7599,2.9764,1.7882,12,2018,NA,NA,NA,1.2424,1.05604,1.1882,0.976736539,1.2171,1.188786042,NA,1.188786042,-0.132746042,112.5701718,4.723576776,2018-11-28 2018-12-18,7.998623553
1655,W220,TOWR,2,WOOD,Coarse,pre2,11/28/2018,3/5/2019,1.4033,97,1.2102,NA,1.7577,2.9464,2.0182,3,2019,0.3099,1.51,5.4,1.4033,1.192805,0.9282,0.780853033,1.2102,0.94498834,0.241986355,1.186974695,0.005830305,79.22404251,4.37227982,2018-11-28 2019-03-05,8.527714529
1656,W221,TOWR,2,WOOD,Coarse,pre2,11/28/2018,3/5/2019,1.4087,97,1.3366,NA,1.9262,3.2136,2.3036,3,2019,0.3415,2.15,7.01,1.4087,1.197395,0.91,0.706851018,1.3366,0.94477707,0.241389622,1.186166693,0.011228307,78.90270713,4.368215538,2018-11-28 2019-03-05,8.527714529
1657,W222,TOWR,2,WOOD,Coarse,pre2,11/28/2018,3/5/2019,1.4416,97,1.6097,NA,1.7386,3.3021,2.1473,3,2019,NA,NA,NA,1.4416,1.22536,1.1548,0.738599296,1.6097,1.188923287,NA,1.188923287,0.036436713,97.02644835,4.574983605,2018-11-28 2019-03-05,8.527714529
1658,W223,WS55,3,WOOD,Coarse,pre2,11/28/2018,12/18/2018,1.3665,20,1.11078,NA,2.083,2.7236,2.0884,12,2018,0.1766,0.1,0.64,1.3665,1.161525,0.6352,0.991570403,1.11078,1.101416572,0.175111333,1.276527905,-0.115002905,94.82504225,4.552033533,2018-11-28 2018-12-18,10.37156597
1659,W224,WS55,3,WOOD,Coarse,pre2,11/28/2018,12/18/2018,1.3096,20,1.0396,NA,2.026,2.6108,2.0416,12,2018,0.1993,0.41,2.28,1.3096,1.11316,0.5692,0.973324213,1.0396,1.011867852,0.193983516,1.205851368,-0.092691368,90.90048621,4.50976535,2018-11-28 2018-12-18,10.37156597
1660,W225,WS55,3,WOOD,Coarse,pre2,11/28/2018,12/18/2018,1.2276,20,1.1792,NA,2.0539,3.2328,2.074,12,2018,NA,NA,NA,1.2276,1.04346,1.1588,0.982950208,1.1792,1.159094885,NA,1.159094885,-0.115634885,111.0818704,4.710267501,2018-11-28 2018-12-18,10.37156597
1661,W226,WS55,2,WOOD,Coarse,pre2,11/28/2018,4/29/2019,1.342,152,4.8638,NA,1.7881,4.507,3.989,4,2019,0.2696,2.9,11.95,1.342,1.1407,0.518,0.190518224,4.8638,0.926642539,0.051363713,0.978006253,0.162693747,81.2345524,4.397340679,2018-11-28 2019-04-29,11.20872865
1662,W227,WS55,2,WOOD,Coarse,pre2,11/28/2018,4/29/2019,1.3798,152,1.4826,NA,3.638,5.1206,4.2345,4,2019,0.3125,4.48,15.92,1.3798,1.17283,0.8861,0.597666262,1.4826,0.8861,0.186770707,1.072870707,0.099959293,75.55229658,4.324825086,2018-11-28 2019-04-29,11.20872865
1663,W228,WS55,2,WOOD,Coarse,pre2,11/28/2018,4/29/2019,1.4151,152,1.0139,NA,3.5736,4.5875,3.8224,4,2019,NA,NA,NA,1.4151,1.202835,0.7651,0.754610908,1.0139,0.7651,NA,0.7651,0.437735,63.60805929,4.152740181,2018-11-28 2019-04-29,11.20872865
1664,W229,WS55,1,WOOD,Coarse,pre2,11/28/2018,4/29/2019,1.2616,152,0.2389,NA,3.5654,3.8043,3.7424,4,2019,0.1167,10.06,95.82,1.2616,1.07236,0.0619,0.259104228,0.2389,0.0619,0.030237463,0.092137463,0.980222537,5.772315267,1.75307326,2018-11-28 2019-04-29,11.026996
1665,W230,WS55,1,WOOD,Coarse,pre2,11/28/2018,4/29/2019,1.3575,152,0.6157,NA,3.552,4.1677,3.6636,4,2019,NA,NA,NA,1.3575,1.153875,0.5041,0.818742894,0.6157,0.5041,NA,0.5041,0.649775,43.68757448,3.777063725,2018-11-28 2019-04-29,11.026996
1666,W232,WS55,3,WOOD,Coarse,pre2,11/28/2018,12/18/2018,1.4083,20,1.0671,NA,2.1333,2.6656,2.1393,12,2018,0.2506,0.14,0.62,1.4083,1.197055,0.5263,0.988728161,1.0671,1.05507182,0.247775277,1.302847098,-0.105792098,88.1389594,4.478914653,2018-11-28 2018-12-18,10.37156597
1667,W233,WS55,3,WOOD,Coarse,pre2,11/28/2018,12/18/2018,1.3416,20,1.0715,NA,2.0209,2.5885,2.028,12,2018,0.1799,0.16,0.99,1.3416,1.14036,0.5605,0.987491191,1.0715,1.058096811,0.177649665,1.235746476,-0.095386476,92.78620884,4.530298017,2018-11-28 2018-12-18,10.37156597
1668,W234,WS55,3,WOOD,Coarse,pre2,11/28/2018,12/18/2018,1.3107,20,1.2555,NA,2.0176,3.2728,2.0358,12,2018,NA,NA,NA,1.3107,1.114095,1.237,0.985500319,1.2555,1.23729565,NA,1.23729565,-0.12320065,111.0583613,4.71005584,2018-11-28 2018-12-18,10.37156597
1669,W235,WS55,2,WOOD,Coarse,pre2,11/28/2018,3/5/2019,1.3845,97,0.9313,NA,2.0009,2.9327,2.0167,3,2019,0.2679,1.24,5.15,1.3845,1.176825,0.916,0.983043572,0.9313,0.915508478,0.263357373,1.178865851,-0.002040851,77.79478497,4.354074398,2018-11-28 2019-03-05,10.76536508
1670,W236,WS55,2,WOOD,Coarse,pre2,11/28/2018,3/5/2019,1.4244,97,0.8878,NA,1.7617,2.646,1.7765,3,2019,0.4308,0.82,2.11,1.4244,1.21074,0.8695,0.983263598,0.8878,0.872941423,0.423589958,1.296531381,-0.085791381,72.09982511,4.278051619,2018-11-28 2019-03-05,10.76536508
1671,W237,WS55,2,WOOD,Coarse,pre2,11/28/2018,3/5/2019,1.2394,97,1.1383,NA,1.7609,2.8984,1.7742,3,2019,NA,NA,NA,1.2394,1.05349,1.1242,0.988307692,1.1383,1.124990646,NA,1.124990646,-0.071500646,106.7870266,4.670836445,2018-11-28 2019-03-05,10.76536508
1672,W238,WS55,3,WOOD,Coarse,pre2,11/28/2018,4/29/2019,1.3823,152,1.6782,NA,3.5435,5.2217,4.1032,4,2019,NA,NA,NA,1.3823,1.174955,1.1185,0.666487904,1.6782,1.1185,NA,1.1185,0.056455,95.19513513,4.555928839,2018-11-28 2019-04-29,11.26874295
1673,W239,WS55,3,WOOD,Coarse,pre2,11/28/2018,4/29/2019,1.4565,152,1.035,NA,3.5469,4.5819,3.7429,4,2019,0.1674,2.98,19.79,1.4565,1.238025,0.839,0.810628019,1.035,0.839,0.13569913,0.97469913,0.26332587,67.76922922,4.216108246,2018-11-28 2019-04-29,11.26874295
1674,W240,WS55,3,WOOD,Coarse,pre2,11/28/2018,4/29/2019,1.5476,152,1.5684,NA,2.1382,3.0807,2.4486,4,2019,0.2436,6.18,28.17,1.5476,1.31546,0.6321,0.67066313,1.5684,1.051868053,0.163373538,1.215241592,0.100218408,79.96199452,4.381551453,2018-11-28 2019-04-29,11.26874295
1675,W241,WS55,2,WOOD,Coarse,pre2,11/28/2018,12/18/2018,1.5447,20,1.1846,NA,1.7387,2.4169,1.7473,12,2018,0.2557,0.06,0.25,1.5447,1.312995,0.6696,0.987319375,1.1846,1.169578531,0.252457564,1.422036096,-0.109041096,89.07715044,4.489502853,2018-11-28 2018-12-18,10.37270833
1676,W242,WS55,2,WOOD,Coarse,pre2,11/28/2018,12/18/2018,1.2107,20,0.8848,NA,1.7578,2.2968,1.7655,12,2018,0.2479,0.17,0.76,1.2107,1.029095,0.5313,0.985714286,0.8848,0.87216,0.244358571,1.116518571,-0.087423571,84.75019313,4.439708025,2018-11-28 2018-12-18,10.37270833
1677,W243,WS55,2,WOOD,Coarse,pre2,11/28/2018,12/18/2018,1.2212,20,1.1789,NA,2.0481,3.32264,2.0775,12,2018,NA,NA,NA,1.2212,1.03802,1.24514,0.976932854,1.1789,1.151706142,NA,1.151706142,-0.113686142,110.9522111,4.709099578,2018-11-28 2018-12-18,10.37270833
1678,W244,WS55,3,WOOD,Coarse,pre2,11/28/2018,3/5/2019,1.4509,97,1.1276,NA,1.7951,2.8882,2.1557,3,2019,0.3232,13.28,45.66,1.4509,1.233265,0.7325,0.670112524,1.1276,0.755618882,0.216580368,0.97219925,0.26106575,61.26979052,4.115286908,2018-11-28 2019-03-05,10.84583333
1679,W245,WS55,3,WOOD,Coarse,pre2,11/28/2018,3/5/2019,1.2918,97,0.9382,NA,2.1331,3.0671,2.2774,3,2019,0.2089,3.9,20.72,1.2918,1.09803,0.7897,0.845503212,0.9382,0.793251113,0.176625621,0.969876734,0.128153266,72.24311845,4.280037076,2018-11-28 2019-03-05,10.84583333
1680,W246,WS55,3,WOOD,Coarse,pre2,11/28/2018,3/5/2019,1.4148,97,1.4248,NA,1.7459,3.1671,1.9823,3,2019,NA,NA,NA,1.4148,1.20258,1.1848,0.833661694,1.4248,1.187801182,NA,1.187801182,0.014778818,98.77107403,4.592804789,2018-11-28 2019-03-05,10.84583333
1681,W247,WS55,2,WOOD,Coarse,pre2,11/28/2018,3/5/2019,1.5056,97,1.0586,NA,2.049,3.0985,2.1433,3,2019,0.3476,3.36,10.73,1.5056,1.27976,0.9552,0.910147689,1.0586,0.963482344,0.316367337,1.279849681,-8.97E-05,75.28617428,4.321296509,2018-11-28 2019-03-05,10.76536508
1682,W248,WS55,2,WOOD,Coarse,pre2,11/28/2018,3/5/2019,1.3299,97,1.0084,NA,1.7345,2.7419,1.8045,3,2019,0.2675,1.4,5.79,1.3299,1.130415,0.9374,0.930514195,1.0084,0.938330514,0.248912547,1.187243061,-0.056828061,83.0076135,4.418932333,2018-11-28 2019-03-05,10.76536508
1683,W249,WS55,2,WOOD,Coarse,pre2,11/28/2018,3/5/2019,1.4038,97,1.329,NA,1.7606,3.0866,1.8511,3,2019,NA,NA,NA,1.4038,1.19323,1.2355,0.931749623,1.329,1.238295249,NA,1.238295249,-0.045065249,103.7767445,4.642241905,2018-11-28 2019-03-05,10.76536508
1684,W250,WS55,1,WOOD,Coarse,pre2,11/28/2018,4/29/2019,1.3227,152,1.1139,NA,3.6154,4.7293,3.9238,4,2019,NA,NA,NA,1.3227,1.124295,0.8055,0.723134931,1.1139,0.8055,NA,0.8055,0.318795,71.64489747,4.271721937,2018-11-28 2019-04-29,11.026996
1685,W251,WS55,1,WOOD,Coarse,pre2,11/28/2018,4/29/2019,1.3704,152,0.7653,NA,1.7562,2.021,1.8273,4,2019,0.1517,5.32,38.94,1.3704,1.16484,0.1937,0.731495468,0.7653,0.559813482,0.110967863,0.670781344,0.494058656,48.0592598,3.872434829,2018-11-28 2019-04-29,11.026996
1686,W252,WS55,1,WOOD,Coarse,pre2,11/28/2018,4/29/2019,1.4272,152,1.0823,NA,3.548,4.6303,3.9694,4,2019,0.1118,5.9,58.65,1.4272,1.21312,0.6609,0.610643999,1.0823,0.6609,0.068269999,0.729169999,0.483950001,54.47935901,3.997821896,2018-11-28 2019-04-29,11.026996
1687,W253,WS55,2,WOOD,Coarse,pre2,11/28/2018,3/5/2019,1.3672,97,1.0281,NA,2.0762,3.098,2.2347,3,2019,0.3209,3.82,13.24,1.3672,1.16212,0.8633,0.844881582,1.0281,0.868622754,0.2711225,1.139745253,0.022374747,74.74466957,4.3140779,2018-11-28 2019-03-05,10.76536508
1688,W254,WS55,2,WOOD,Coarse,pre2,11/28/2018,3/5/2019,1.2675,97,1.0214,NA,2.0858,3.0918,2.3381,3,2019,0.2215,2.77,13.91,1.2675,1.077375,0.7537,0.749204771,1.0214,0.765237753,0.165948857,0.93118661,0.14618839,71.02798501,4.263073954,2018-11-28 2019-03-05,10.76536508
1689,W255,WS55,2,WOOD,Coarse,pre2,11/28/2018,3/5/2019,1.331,97,1.4031,NA,2.0713,3.4744,2.4115,3,2019,NA,NA,NA,1.331,1.13135,1.0629,0.757536883,1.4031,1.0629,NA,1.0629,0.06845,93.9497061,4.542759598,2018-11-28 2019-03-05,10.76536508
1690,W256,WS55,1,WOOD,Coarse,pre2,11/28/2018,12/18/2018,1.2945,20,0.8906,NA,2.0713,2.4586,2.0804,12,2018,0.0884,0.2,2.48,1.2945,1.100325,0.3782,0.976504002,0.8906,0.869674464,0.086322954,0.955997418,0.144327582,79.03796281,4.369928279,2018-11-28 2018-12-18,9.98049267
1691,W257,WS55,1,WOOD,Coarse,pre2,11/28/2018,12/18/2018,1.3443,20,1.0213,NA,1.7513,2.3824,1.7603,12,2018,0.2461,0.06,0.29,1.3443,1.142655,0.6221,0.985739186,1.0213,1.00673543,0.242590414,1.249325844,-0.106670844,88.1049337,4.478528533,2018-11-28 2018-12-18,9.98049267
1692,W258,WS55,1,WOOD,Coarse,pre2,11/28/2018,12/18/2018,1.3,20,1.2655,NA,2.1098,3.3744,2.1363,12,2018,NA,NA,NA,1.3,1.105,1.2381,0.979044757,1.2655,1.23898114,NA,1.23898114,-0.13398114,112.1249901,4.719614232,2018-11-28 2018-12-18,9.98049267
1693,W259,WS55,2,WOOD,Coarse,pre2,11/28/2018,4/29/2019,1.4907,152,0.7592,NA,2.0027,2.7619,2.31,4,2019,0.1056,9.67,101.77,1.4907,1.267095,0.4519,0.595231823,0.7592,0.4519,0.062856481,0.514756481,0.752338519,35.66425564,3.574148945,2018-11-28 2019-04-29,11.20872865
1694,W260,WS55,2,WOOD,Coarse,pre2,11/28/2018,4/29/2019,1.4052,152,1.3948,NA,1.7547,3.1495,2.5143,4,2019,0.1238,7.84,70.32,1.4052,1.19442,0.6352,0.455405793,1.3948,0.6352,0.056379237,0.691579237,0.502840763,53.18062323,3.973694105,2018-11-28 2019-04-29,11.20872865
1695,W262,WS55,1,WOOD,Coarse,pre2,11/28/2018,3/5/2019,1.5467,97,1.6359,NA,1.7516,3.3803,1.9063,3,2019,0.4448,3.32,8.3,1.5467,1.314695,1.474,0.905016271,1.6359,1.480516117,0.402551237,1.883067354,-0.568372354,112.6128963,4.723956241,2018-11-28 2019-03-05,10.5341049
1696,W263,WS55,1,WOOD,Coarse,pre2,11/28/2018,3/5/2019,1.4614,97,1.1186,NA,2.0615,3.1744,2.2429,3,2019,0.3823,1.41,4.11,1.4614,1.24219,0.9315,0.837002426,1.1186,0.936270914,0.319986027,1.256256941,-0.014066941,75.37260112,4.322443829,2018-11-28 2019-03-05,10.5341049
1697,W264,WS55,1,WOOD,Coarse,pre2,11/28/2018,3/5/2019,1.651,97,1.0588,NA,1.7606,2.8182,1.8551,3,2019,NA,NA,NA,1.651,1.40335,0.9631,0.910646747,1.0588,0.964192776,NA,0.964192776,0.439157224,68.70650772,4.229843921,2018-11-28 2019-03-05,10.5341049
1698,W268,WS55,1,WOOD,Coarse,pre2,11/28/2018,12/18/2018,1.2855,20,0.9646,NA,1.7456,2.1747,1.7579,12,2018,0.2509,0.1,0.43,1.2855,1.092675,0.4168,0.971335353,0.9646,0.936950082,0.24370804,1.180658122,-0.087983122,85.74828577,4.451416095,2018-11-28 2018-12-18,9.98049267
1699,W269,WS55,1,WOOD,Coarse,pre2,11/28/2018,12/18/2018,1.3244,20,1.024,NA,2.0256,2.4669,2.0319,12,2018,0.2285,0.21,1.04,1.3244,1.12574,0.435,0.985723997,1.024,1.009381373,0.225237933,1.234619307,-0.108879307,89.66380987,4.49606723,2018-11-28 2018-12-18,9.98049267
1700,W270,WS55,1,WOOD,Coarse,pre2,11/28/2018,12/18/2018,1.4292,20,1.3685,NA,1.7661,3.1345,1.7884,12,2018,NA,NA,NA,1.4292,1.21482,1.3461,0.983703595,1.3685,1.34619837,NA,1.34619837,-0.13137837,110.8146368,4.707858866,2018-11-28 2018-12-18,9.98049267
